"Date","Open","High","Low","Close"
"23 Aug 2019","null","null","null","14532.65"
"22 Aug 2019","null","null","null","14491.82"
"21 Aug 2019","null","null","null","14543.63"
"20 Aug 2019","null","null","null","14802.74"
"19 Aug 2019","null","null","null","14708.99"
"16 Aug 2019","null","null","null","14491.00"
"14 Aug 2019","null","null","null","14586.54"
"13 Aug 2019","null","null","null","14517.11"
"09 Aug 2019","null","null","null","14563.00"
"08 Aug 2019","null","null","null","14390.18"
"07 Aug 2019","null","null","null","14239.55"
"06 Aug 2019","null","null","null","14306.09"
"05 Aug 2019","null","null","null","14072.38"
"02 Aug 2019","null","null","null","14267.26"
"01 Aug 2019","null","null","null","14194.30"
"31 Jul 2019","null","null","null","14233.87"
"30 Jul 2019","null","null","null","14272.61"
"29 Jul 2019","null","null","null","14448.47"
"26 Jul 2019","null","null","null","14723.53"
"25 Jul 2019","null","null","null","14640.48"
"24 Jul 2019","null","null","null","14616.85"
"23 Jul 2019","null","null","null","14758.43"
"22 Jul 2019","null","null","null","14728.37"
"19 Jul 2019","null","null","null","14803.44"
"18 Jul 2019","null","null","null","14852.37"
"17 Jul 2019","null","null","null","15065.95"
"16 Jul 2019","null","null","null","15105.35"
"15 Jul 2019","null","null","null","14905.87"
"12 Jul 2019","null","null","null","14975.36"
"11 Jul 2019","null","null","null","14973.42"
"10 Jul 2019","null","null","null","15016.22"
"09 Jul 2019","null","null","null","15141.44"
"08 Jul 2019","null","null","null","15914.79"
"05 Jul 2019","null","null","null","16206.66"
"04 Jul 2019","null","null","null","16396.84"
"03 Jul 2019","null","null","null","16600.07"
"02 Jul 2019","null","null","null","16598.22"
"01 Jul 2019","null","null","null","16506.98"
"28 Jun 2019","null","null","null","16543.39"
"27 Jun 2019","null","null","null","16499.90"
"26 Jun 2019","null","null","null","16389.17"
"25 Jun 2019","null","null","null","16330.86"
"24 Jun 2019","null","null","null","16294.05"
"21 Jun 2019","null","null","null","16330.99"
"20 Jun 2019","null","null","null","16353.40"
"19 Jun 2019","null","null","null","16115.38"
"18 Jun 2019","null","null","null","15984.13"
"17 Jun 2019","null","null","null","15979.34"
"14 Jun 2019","null","null","null","16212.57"
"13 Jun 2019","null","null","null","16300.82"
"12 Jun 2019","null","null","null","16285.13"
"11 Jun 2019","null","null","null","16372.89"
"10 Jun 2019","null","null","null","16322.77"
"07 Jun 2019","null","null","null","16218.76"
"06 Jun 2019","null","null","null","16224.10"
"04 Jun 2019","null","null","null","16182.48"
"03 Jun 2019","null","null","null","16188.45"
"31 May 2019","null","null","null","15910.56"
"30 May 2019","null","null","null","15788.34"
"29 May 2019","null","null","null","15807.69"
"28 May 2019","null","null","null","15737.57"
"27 May 2019","null","null","null","15793.72"
"24 May 2019","null","null","null","15672.33"
"23 May 2019","null","null","null","15657.99"
"22 May 2019","null","null","null","15831.79"
"21 May 2019","null","null","null","15892.91"
"20 May 2019","null","null","null","15807.25"
"17 May 2019","null","null","null","15420.94"
"16 May 2019","null","null","null","15318.88"
"15 May 2019","null","null","null","15229.21"
"14 May 2019","null","null","null","15223.85"
"13 May 2019","null","null","null","15236.40"
"10 May 2019","null","null","null","15313.68"
"09 May 2019","null","null","null","15181.66"
"08 May 2019","null","null","null","15120.34"
"07 May 2019","null","null","null","15146.18"
"06 May 2019","null","null","null","15196.74"
"03 May 2019","null","null","null","15596.67"
"02 May 2019","null","null","null","15622.96"
"30 Apr 2019","null","null","null","15747.45"
"26 Apr 2019","null","null","null","15612.58"
"25 Apr 2019","null","null","null","15802.19"
"24 Apr 2019","null","null","null","15829.20"
"23 Apr 2019","null","null","null","15684.91"
"22 Apr 2019","null","null","null","15563.90"
"18 Apr 2019","null","null","null","15598.21"
"16 Apr 2019","null","null","null","15578.80"
"15 Apr 2019","null","null","null","15388.97"
"12 Apr 2019","null","null","null","15295.72"
"11 Apr 2019","null","null","null","15335.09"
"10 Apr 2019","null","null","null","15271.14"
"09 Apr 2019","null","null","null","15259.57"
"08 Apr 2019","null","null","null","15334.00"
"05 Apr 2019","null","null","null","15404.77"
"04 Apr 2019","null","null","null","15385.63"
"03 Apr 2019","null","null","null","15386.89"
"02 Apr 2019","null","null","null","15423.30"
"01 Apr 2019","null","null","null","15484.89"
"29 Mar 2019","null","null","null","15528.00"
"28 Mar 2019","null","null","null","15401.50"
"27 Mar 2019","null","null","null","15172.69"
"26 Mar 2019","null","null","null","15114.25"
"25 Mar 2019","null","null","null","14920.32"
"22 Mar 2019","null","null","null","15044.70"
"20 Mar 2019","null","null","null","15063.35"
"19 Mar 2019","null","null","null","15100.33"
"18 Mar 2019","null","null","null","14985.07"
"15 Mar 2019","null","null","null","15019.61"
"14 Mar 2019","null","null","null","14986.74"
"13 Mar 2019","null","null","null","14972.30"
"12 Mar 2019","null","null","null","15038.02"
"11 Mar 2019","null","null","null","14814.23"
"08 Mar 2019","null","null","null","14517.50"
"07 Mar 2019","null","null","null","14437.68"
"06 Mar 2019","null","null","null","14479.34"
"05 Mar 2019","null","null","null","14324.73"
"01 Mar 2019","null","null","null","13972.08"
"28 Feb 2019","null","null","null","13971.46"
"27 Feb 2019","null","null","null","13790.48"
"26 Feb 2019","null","null","null","13885.92"
"25 Feb 2019","null","null","null","13982.43"
"22 Feb 2019","null","null","null","13944.16"
"21 Feb 2019","null","null","null","13920.21"
"20 Feb 2019","null","null","null","13783.65"
"19 Feb 2019","null","null","null","13585.08"
"18 Feb 2019","null","null","null","13605.08"
"15 Feb 2019","null","null","null","13751.30"
"14 Feb 2019","null","null","null","13838.62"
"13 Feb 2019","null","null","null","13938.23"
"12 Feb 2019","null","null","null","14010.55"
"11 Feb 2019","null","null","null","14082.37"
"08 Feb 2019","null","null","null","14216.87"
"07 Feb 2019","null","null","null","14336.40"
"06 Feb 2019","null","null","null","14244.56"
"05 Feb 2019","null","null","null","14221.34"
"04 Feb 2019","null","null","null","14126.96"
"01 Feb 2019","null","null","null","13994.20"
"31 Jan 2019","null","null","null","13834.47"
"30 Jan 2019","null","null","null","13660.64"
"29 Jan 2019","null","null","null","13571.59"
"28 Jan 2019","null","null","null","13578.11"
"25 Jan 2019","null","null","null","13705.93"
"24 Jan 2019","null","null","null","13701.20"
"23 Jan 2019","null","null","null","13688.81"
"22 Jan 2019","null","null","null","13831.12"
"21 Jan 2019","null","null","null","13621.32"
"18 Jan 2019","null","null","null","13659.68"
"17 Jan 2019","null","null","null","13691.37"
"16 Jan 2019","null","null","null","13714.78"
"15 Jan 2019","null","null","null","13708.37"
"14 Jan 2019","null","null","null","13665.17"
"11 Jan 2019","null","null","null","13669.28"
"10 Jan 2019","null","null","null","13724.26"
"09 Jan 2019","null","null","null","13605.03"
"08 Jan 2019","null","null","null","13496.00"
"07 Jan 2019","null","null","null","13582.07"
"04 Jan 2019","null","null","null","13421.79"
"03 Jan 2019","null","null","null","13460.91"
"02 Jan 2019","null","null","null","13523.44"
"01 Jan 2019","null","null","null","13582.39"
"31 Dec 2018","null","null","null","13539.63"
"28 Dec 2018","null","null","null","13446.42"
"27 Dec 2018","null","null","null","13194.11"
"26 Dec 2018","null","null","null","13147.31"
"24 Dec 2018","null","null","null","13075.34"
"21 Dec 2018","null","null","null","13307.04"
"20 Dec 2018","null","null","null","13559.81"
"19 Dec 2018","null","null","null","13612.27"
"18 Dec 2018","null","null","null","13597.77"
"17 Dec 2018","null","null","null","13601.67"
"14 Dec 2018","null","null","null","13603.25"
"13 Dec 2018","null","null","null","13645.26"
"12 Dec 2018","null","null","null","13463.83"
"11 Dec 2018","null","null","null","13325.50"
"10 Dec 2018","null","null","null","12971.24"
"07 Dec 2018","null","null","null","13185.03"
"06 Dec 2018","null","null","null","13105.25"
"05 Dec 2018","null","null","null","13296.88"
"04 Dec 2018","null","null","null","13376.93"
"03 Dec 2018","null","null","null","13409.00"
"30 Nov 2018","null","null","null","13301.71"
"29 Nov 2018","null","null","null","13278.32"
"28 Nov 2018","null","null","null","13099.80"
"27 Nov 2018","null","null","null","12969.72"
"26 Nov 2018","null","null","null","12928.59"
"22 Nov 2018","null","null","null","12873.93"
"21 Nov 2018","null","null","null","12983.49"
"20 Nov 2018","null","null","null","12985.35"
"19 Nov 2018","null","null","null","13102.42"
"16 Nov 2018","null","null","null","13022.25"
"15 Nov 2018","null","null","null","13016.30"
"14 Nov 2018","null","null","null","12857.01"
"13 Nov 2018","null","null","null","12865.38"
"12 Nov 2018","null","null","null","12851.92"
"09 Nov 2018","null","null","null","12704.80"
"07 Nov 2018","null","null","null","12672.93"
"06 Nov 2018","null","null","null","12574.44"
"05 Nov 2018","null","null","null","12700.93"
"02 Nov 2018","null","null","null","12751.60"
"01 Nov 2018","null","null","null","12594.58"
"31 Oct 2018","null","null","null","12421.21"
"30 Oct 2018","null","null","null","12156.55"
"29 Oct 2018","null","null","null","12052.47"
"26 Oct 2018","null","null","null","11785.45"
"25 Oct 2018","null","null","null","11727.03"
"24 Oct 2018","null","null","null","11753.03"
"23 Oct 2018","null","null","null","11611.41"
"22 Oct 2018","null","null","null","11634.24"
"19 Oct 2018","null","null","null","11822.93"
"17 Oct 2018","null","null","null","11879.52"
"16 Oct 2018","null","null","null","12095.18"
"15 Oct 2018","null","null","null","11997.45"
"12 Oct 2018","null","null","null","12092.36"
"11 Oct 2018","null","null","null","11826.42"
"10 Oct 2018","null","null","null","12056.81"
"09 Oct 2018","null","null","null","11535.47"
"08 Oct 2018","null","null","null","11973.06"
"05 Oct 2018","null","null","null","11975.97"
"04 Oct 2018","null","null","null","11975.56"
"03 Oct 2018","null","null","null","12165.79"
"01 Oct 2018","null","null","null","12202.66"
"28 Sep 2018","null","null","null","12319.18"
"27 Sep 2018","null","null","null","12631.34"
"26 Sep 2018","null","null","null","12793.55"
"25 Sep 2018","null","null","null","12719.75"
"24 Sep 2018","null","null","null","12717.95"
"21 Sep 2018","null","null","null","12936.90"
"19 Sep 2018","null","null","null","13064.31"
"18 Sep 2018","null","null","null","13162.20"
"17 Sep 2018","null","null","null","13226.80"
"14 Sep 2018","null","null","null","13319.87"
"12 Sep 2018","null","null","null","13092.27"
"11 Sep 2018","null","null","null","12999.45"
"10 Sep 2018","null","null","null","13287.55"
"07 Sep 2018","null","null","null","13509.57"
"06 Sep 2018","null","null","null","13507.42"
"05 Sep 2018","null","null","null","13484.63"
"04 Sep 2018","null","null","null","13687.33"
"03 Sep 2018","null","null","null","14199.76"
"31 Aug 2018","null","null","null","14144.73"
"30 Aug 2018","null","null","null","14055.43"
"29 Aug 2018","null","null","null","14057.95"
"28 Aug 2018","null","null","null","14070.29"
"27 Aug 2018","null","null","null","14184.46"
"24 Aug 2018","null","null","null","14024.36"
"23 Aug 2018","null","null","null","14170.30"
"21 Aug 2018","null","null","null","14098.21"
"20 Aug 2018","null","null","null","14065.01"
"17 Aug 2018","null","null","null","14084.12"
"16 Aug 2018","null","null","null","14025.39"
"14 Aug 2018","null","null","null","14147.40"
"13 Aug 2018","null","null","null","14016.29"
"10 Aug 2018","null","null","null","14000.99"
"09 Aug 2018","null","null","null","14052.26"
"08 Aug 2018","null","null","null","14114.80"
"07 Aug 2018","null","null","null","14034.95"
"06 Aug 2018","null","null","null","13782.03"
"03 Aug 2018","null","null","null","13702.82"
"02 Aug 2018","null","null","null","13486.32"
"01 Aug 2018","null","null","null","13489.04"
"31 Jul 2018","null","null","null","13420.90"
"30 Jul 2018","null","null","null","13279.72"
"27 Jul 2018","null","null","null","13234.83"
"26 Jul 2018","null","null","null","13002.42"
"25 Jul 2018","null","null","null","12986.77"
"24 Jul 2018","null","null","null","13036.37"
"23 Jul 2018","null","null","null","12951.25"
"20 Jul 2018","null","null","null","12608.71"
"19 Jul 2018","null","null","null","12573.12"
"18 Jul 2018","null","null","null","12487.34"
"17 Jul 2018","null","null","null","12457.55"
"16 Jul 2018","null","null","null","12440.72"
"13 Jul 2018","null","null","null","12594.80"
"12 Jul 2018","null","null","null","12512.42"
"11 Jul 2018","null","null","null","12567.43"
"10 Jul 2018","null","null","null","12672.90"
"09 Jul 2018","null","null","null","12544.36"
"06 Jul 2018","null","null","null","12526.49"
"05 Jul 2018","null","null","null","12561.74"
"04 Jul 2018","null","null","null","12834.03"
"03 Jul 2018","null","null","null","12877.65"
"02 Jul 2018","null","null","null","12901.47"
"29 Jun 2018","null","null","null","12890.51"
"28 Jun 2018","null","null","null","12529.30"
"27 Jun 2018","null","null","null","12760.37"
"26 Jun 2018","null","null","null","12825.04"
"25 Jun 2018","null","null","null","12818.32"
"22 Jun 2018","null","null","null","12935.39"
"21 Jun 2018","null","null","null","12857.89"
"20 Jun 2018","null","null","null","12916.57"
"19 Jun 2018","null","null","null","12888.56"
"18 Jun 2018","null","null","null","13004.74"
"15 Jun 2018","null","null","null","13075.46"
"14 Jun 2018","null","null","null","13119.60"
"13 Jun 2018","null","null","null","13236.19"
"12 Jun 2018","null","null","null","13192.33"
"11 Jun 2018","null","null","null","13165.33"
"08 Jun 2018","null","null","null","12992.58"
"07 Jun 2018","null","null","null","12915.28"
"06 Jun 2018","null","null","null","12873.80"
"05 Jun 2018","null","null","null","12664.05"
"04 Jun 2018","null","null","null","12817.01"
"01 Jun 2018","null","null","null","13044.44"
"31 May 2018","null","null","null","13145.20"
"30 May 2018","null","null","null","13303.21"
"29 May 2018","null","null","null","13312.52"
"28 May 2018","null","null","null","13427.07"
"25 May 2018","null","null","null","13338.02"
"24 May 2018","null","null","null","13339.74"
"23 May 2018","null","null","null","13434.15"
"22 May 2018","null","null","null","13387.68"
"21 May 2018","null","null","null","13245.11"
"18 May 2018","null","null","null","13484.21"
"17 May 2018","null","null","null","13610.53"
"16 May 2018","null","null","null","13503.08"
"15 May 2018","null","null","null","13523.48"
"14 May 2018","null","null","null","13570.64"
"11 May 2018","null","null","null","13864.20"
"10 May 2018","null","null","null","13942.84"
"09 May 2018","null","null","null","14140.19"
"08 May 2018","null","null","null","14075.90"
"07 May 2018","null","null","null","14181.67"
"04 May 2018","null","null","null","13961.99"
"03 May 2018","null","null","null","13727.44"
"02 May 2018","null","null","null","13828.89"
"30 Apr 2018","null","null","null","14033.47"
"27 Apr 2018","null","null","null","14064.75"
"26 Apr 2018","null","null","null","14124.45"
"25 Apr 2018","null","null","null","14060.61"
"24 Apr 2018","null","null","null","14240.47"
"23 Apr 2018","null","null","null","14326.06"
"20 Apr 2018","null","null","null","14285.66"
"19 Apr 2018","null","null","null","14273.61"
"18 Apr 2018","null","null","null","14335.71"
"17 Apr 2018","null","null","null","14468.84"
"16 Apr 2018","null","null","null","14348.64"
"13 Apr 2018","null","null","null","14395.33"
"12 Apr 2018","null","null","null","14380.11"
"11 Apr 2018","null","null","null","14369.91"
"10 Apr 2018","null","null","null","14252.36"
"09 Apr 2018","null","null","null","14248.12"
"06 Apr 2018","null","null","null","14058.48"
"05 Apr 2018","null","null","null","13923.31"
"04 Apr 2018","null","null","null","13674.83"
"03 Apr 2018","null","null","null","13952.24"
"02 Apr 2018","null","null","null","14029.91"
"28 Mar 2018","null","null","null","13902.20"
"27 Mar 2018","null","null","null","13896.17"
"26 Mar 2018","null","null","null","13852.63"
"23 Mar 2018","null","null","null","13607.25"
"22 Mar 2018","null","null","null","13638.61"
"21 Mar 2018","null","null","null","13564.27"
"20 Mar 2018","null","null","null","13558.10"
"19 Mar 2018","null","null","null","13590.10"
"16 Mar 2018","null","null","null","13822.39"
"15 Mar 2018","null","null","null","13797.07"
"14 Mar 2018","null","null","null","13769.10"
"13 Mar 2018","null","null","null","13729.05"
"12 Mar 2018","null","null","null","13563.66"
"09 Mar 2018","null","null","null","13519.00"
"08 Mar 2018","null","null","null","13498.96"
"07 Mar 2018","null","null","null","13424.17"
"06 Mar 2018","null","null","null","13402.29"
"05 Mar 2018","null","null","null","13406.23"
"01 Mar 2018","null","null","null","13401.08"
"28 Feb 2018","null","null","null","13489.14"
"27 Feb 2018","null","null","null","13464.77"
"26 Feb 2018","null","null","null","13435.54"
"23 Feb 2018","null","null","null","13357.51"
"22 Feb 2018","null","null","null","13279.22"
"21 Feb 2018","null","null","null","13430.31"
"20 Feb 2018","null","null","null","13510.27"
"19 Feb 2018","null","null","null","13291.00"
"16 Feb 2018","null","null","null","13375.79"
"15 Feb 2018","null","null","null","13501.26"
"14 Feb 2018","null","null","null","13591.68"
"12 Feb 2018","null","null","null","13600.63"
"09 Feb 2018","null","null","null","13537.11"
"08 Feb 2018","null","null","null","13532.69"
"07 Feb 2018","null","null","null","13317.74"
"06 Feb 2018","null","null","null","13203.57"
"05 Feb 2018","null","null","null","13527.68"
"02 Feb 2018","null","null","null","13574.53"
"01 Feb 2018","null","null","null","14069.58"
"31 Jan 2018","null","null","null","14256.20"
"30 Jan 2018","null","null","null","14488.43"
"29 Jan 2018","null","null","null","14778.40"
"25 Jan 2018","null","null","null","14746.47"
"24 Jan 2018","null","null","null","14852.96"
"23 Jan 2018","null","null","null","15148.85"
"22 Jan 2018","null","null","null","15090.20"
"19 Jan 2018","null","null","null","14971.41"
"18 Jan 2018","null","null","null","14943.63"
"17 Jan 2018","null","null","null","15107.90"
"16 Jan 2018","null","null","null","15075.96"
"15 Jan 2018","null","null","null","15270.42"
"12 Jan 2018","null","null","null","15101.55"
"11 Jan 2018","null","null","null","15130.19"
"10 Jan 2018","null","null","null","15158.71"
"09 Jan 2018","null","null","null","15236.46"
"08 Jan 2018","null","null","null","15201.66"
"05 Jan 2018","null","null","null","15126.99"
"04 Jan 2018","null","null","null","15001.70"
"03 Jan 2018","null","null","null","14661.72"
"02 Jan 2018","null","null","null","14545.25"
"01 Jan 2018","null","null","null","14585.65"
"29 Dec 2017","null","null","null","14593.46"
"28 Dec 2017","null","null","null","14428.54"
"27 Dec 2017","null","null","null","14428.68"
"26 Dec 2017","null","null","null","14486.04"
"22 Dec 2017","null","null","null","14477.90"
"21 Dec 2017","null","null","null","14508.49"
"20 Dec 2017","null","null","null","14562.26"
"19 Dec 2017","null","null","null","14514.53"
"18 Dec 2017","null","null","null","14293.00"
"15 Dec 2017","null","null","null","14185.61"
"14 Dec 2017","null","null","null","13944.02"
"13 Dec 2017","null","null","null","13975.88"
"12 Dec 2017","null","null","null","14073.67"
"11 Dec 2017","null","null","null","14048.68"
"08 Dec 2017","null","null","null","14030.67"
"07 Dec 2017","null","null","null","13851.98"
"06 Dec 2017","null","null","null","13541.62"
"05 Dec 2017","null","null","null","13601.97"
"04 Dec 2017","null","null","null","13648.74"
"01 Dec 2017","null","null","null","13619.78"
"30 Nov 2017","null","null","null","13740.02"
"29 Nov 2017","null","null","null","13780.99"
"28 Nov 2017","null","null","null","13706.20"
"27 Nov 2017","null","null","null","13823.59"
"24 Nov 2017","null","null","null","13747.23"
"23 Nov 2017","null","null","null","13402.39"
"22 Nov 2017","null","null","null","13355.78"
"21 Nov 2017","null","null","null","13420.91"
"20 Nov 2017","null","null","null","13214.21"
"17 Nov 2017","null","null","null","13179.27"
"16 Nov 2017","null","null","null","12982.08"
"15 Nov 2017","null","null","null","12985.67"
"14 Nov 2017","null","null","null","13197.89"
"13 Nov 2017","null","null","null","13129.03"
"10 Nov 2017","null","null","null","13292.28"
"09 Nov 2017","null","null","null","13230.31"
"08 Nov 2017","null","null","null","12805.92"
"07 Nov 2017","null","null","null","12917.26"
"06 Nov 2017","null","null","null","13093.84"
"03 Nov 2017","null","null","null","12268.43"
"02 Nov 2017","null","null","null","12250.75"
"01 Nov 2017","null","null","null","12151.78"
"31 Oct 2017","null","null","null","12174.06"
"30 Oct 2017","null","null","null","12120.71"
"27 Oct 2017","null","null","null","11836.22"
"26 Oct 2017","null","null","null","11800.95"
"25 Oct 2017","null","null","null","11924.90"
"24 Oct 2017","null","null","null","12076.36"
"23 Oct 2017","null","null","null","12252.62"
"19 Oct 2017","null","null","null","12273.05"
"18 Oct 2017","null","null","null","12274.22"
"17 Oct 2017","null","null","null","12329.94"
"16 Oct 2017","null","null","null","12284.71"
"13 Oct 2017","null","null","null","12212.69"
"12 Oct 2017","null","null","null","12164.72"
"11 Oct 2017","null","null","null","12066.84"
"10 Oct 2017","null","null","null","12144.66"
"09 Oct 2017","null","null","null","11994.86"
"06 Oct 2017","null","null","null","11918.51"
"05 Oct 2017","null","null","null","11776.85"
"04 Oct 2017","null","null","null","11822.53"
"03 Oct 2017","null","null","null","11769.86"
"29 Sep 2017","null","null","null","11545.48"
"28 Sep 2017","null","null","null","11375.48"
"27 Sep 2017","null","null","null","11408.62"
"26 Sep 2017","null","null","null","11518.00"
"25 Sep 2017","null","null","null","11522.57"
"22 Sep 2017","null","null","null","11582.95"
"21 Sep 2017","null","null","null","11822.32"
"20 Sep 2017","null","null","null","11952.88"
"19 Sep 2017","null","null","null","12008.97"
"18 Sep 2017","null","null","null","12024.77"
"15 Sep 2017","null","null","null","11883.81"
"14 Sep 2017","null","null","null","11871.66"
"13 Sep 2017","null","null","null","11847.27"
"12 Sep 2017","null","null","null","11909.91"
"11 Sep 2017","null","null","null","11827.19"
"08 Sep 2017","null","null","null","11774.60"
"07 Sep 2017","null","null","null","11802.44"
"06 Sep 2017","null","null","null","11776.56"
"05 Sep 2017","null","null","null","11789.65"
"04 Sep 2017","null","null","null","11590.03"
"01 Sep 2017","null","null","null","11593.05"
"31 Aug 2017","null","null","null","11620.21"
"30 Aug 2017","null","null","null","11558.74"
"29 Aug 2017","null","null","null","11424.83"
"28 Aug 2017","null","null","null","11596.72"
"24 Aug 2017","null","null","null","11456.42"
"23 Aug 2017","null","null","null","11417.30"
"22 Aug 2017","null","null","null","11473.84"
"21 Aug 2017","null","null","null","11530.56"
"18 Aug 2017","null","null","null","11544.68"
"17 Aug 2017","null","null","null","11512.47"
"16 Aug 2017","null","null","null","11493.07"
"14 Aug 2017","null","null","null","11494.66"
"11 Aug 2017","null","null","null","11171.94"
"10 Aug 2017","null","null","null","11159.28"
"09 Aug 2017","null","null","null","11410.89"
"08 Aug 2017","null","null","null","11349.03"
"07 Aug 2017","null","null","null","11437.61"
"04 Aug 2017","null","null","null","11328.70"
"03 Aug 2017","null","null","null","10947.12"
"02 Aug 2017","null","null","null","10869.70"
"01 Aug 2017","null","null","null","10780.08"
"31 Jul 2017","null","null","null","10875.90"
"28 Jul 2017","null","null","null","10735.13"
"27 Jul 2017","null","null","null","10659.63"
"26 Jul 2017","null","null","null","10730.62"
"25 Jul 2017","null","null","null","10670.34"
"24 Jul 2017","null","null","null","10666.83"
"21 Jul 2017","null","null","null","10636.60"
"20 Jul 2017","null","null","null","10536.92"
"19 Jul 2017","null","null","null","10582.64"
"18 Jul 2017","null","null","null","10533.99"
"17 Jul 2017","null","null","null","10602.00"
"14 Jul 2017","null","null","null","10626.67"
"13 Jul 2017","null","null","null","10684.65"
"12 Jul 2017","null","null","null","10646.62"
"11 Jul 2017","null","null","null","10598.43"
"10 Jul 2017","null","null","null","10685.60"
"07 Jul 2017","null","null","null","10650.60"
"06 Jul 2017","null","null","null","10701.48"
"05 Jul 2017","null","null","null","10710.77"
"04 Jul 2017","null","null","null","10661.27"
"03 Jul 2017","null","null","null","10621.34"
"30 Jun 2017","null","null","null","10552.23"
"29 Jun 2017","null","null","null","10341.23"
"28 Jun 2017","null","null","null","10388.18"
"27 Jun 2017","null","null","null","10491.18"
"23 Jun 2017","null","null","null","10465.13"
"22 Jun 2017","null","null","null","10573.15"
"21 Jun 2017","null","null","null","10632.32"
"20 Jun 2017","null","null","null","10655.69"
"19 Jun 2017","null","null","null","10608.60"
"16 Jun 2017","null","null","null","10644.97"
"15 Jun 2017","null","null","null","10584.19"
"14 Jun 2017","null","null","null","10640.65"
"13 Jun 2017","null","null","null","10641.64"
"12 Jun 2017","null","null","null","10614.47"
"09 Jun 2017","null","null","null","10732.55"
"08 Jun 2017","null","null","null","10763.15"
"07 Jun 2017","null","null","null","10797.83"
"06 Jun 2017","null","null","null","10735.77"
"05 Jun 2017","null","null","null","10863.51"
"02 Jun 2017","null","null","null","10391.04"
"01 Jun 2017","null","null","null","10322.92"
"31 May 2017","null","null","null","10284.32"
"30 May 2017","null","null","null","10175.82"
"29 May 2017","null","null","null","10186.63"
"26 May 2017","null","null","null","10246.86"
"25 May 2017","null","null","null","10074.59"
"24 May 2017","null","null","null","9999.84"
"23 May 2017","null","null","null","10128.00"
"22 May 2017","null","null","null","10354.90"
"19 May 2017","null","null","null","10316.88"
"18 May 2017","null","null","null","10427.76"
"17 May 2017","null","null","null","10660.00"
"16 May 2017","null","null","null","10766.62"
"15 May 2017","null","null","null","10699.78"
"12 May 2017","null","null","null","10674.80"
"11 May 2017","null","null","null","10772.24"
"10 May 2017","null","null","null","10616.65"
"09 May 2017","null","null","null","10525.48"
"08 May 2017","null","null","null","10577.41"
"05 May 2017","null","null","null","10508.07"
"04 May 2017","null","null","null","10525.17"
"03 May 2017","null","null","null","10367.77"
"02 May 2017","null","null","null","10430.15"
"28 Apr 2017","null","null","null","10339.49"
"27 Apr 2017","null","null","null","10356.58"
"26 Apr 2017","null","null","null","10384.98"
"25 Apr 2017","null","null","null","10440.65"
"24 Apr 2017","null","null","null","10389.80"
"21 Apr 2017","null","null","null","10400.65"
"20 Apr 2017","null","null","null","10414.41"
"19 Apr 2017","null","null","null","10307.94"
"18 Apr 2017","null","null","null","10274.71"
"17 Apr 2017","null","null","null","10356.70"
"13 Apr 2017","null","null","null","10338.10"
"12 Apr 2017","null","null","null","10345.07"
"11 Apr 2017","null","null","null","10413.17"
"10 Apr 2017","null","null","null","10310.35"
"07 Apr 2017","null","null","null","10317.16"
"06 Apr 2017","null","null","null","10338.99"
"05 Apr 2017","null","null","null","10413.52"
"03 Apr 2017","null","null","null","10240.73"
"31 Mar 2017","null","null","null","10198.37"
"30 Mar 2017","null","null","null","10105.50"
"29 Mar 2017","null","null","null","9945.22"
"28 Mar 2017","null","null","null","9856.05"
"27 Mar 2017","null","null","null","9760.21"
"24 Mar 2017","null","null","null","9718.67"
"23 Mar 2017","null","null","null","9736.95"
"22 Mar 2017","null","null","null","9687.20"
"21 Mar 2017","null","null","null","9848.37"
"20 Mar 2017","null","null","null","9830.73"
"17 Mar 2017","null","null","null","9733.85"
"16 Mar 2017","null","null","null","9703.65"
"15 Mar 2017","null","null","null","9611.82"
"14 Mar 2017","null","null","null","9549.61"
"10 Mar 2017","null","null","null","9332.23"
"09 Mar 2017","null","null","null","9306.85"
"08 Mar 2017","null","null","null","9298.26"
"07 Mar 2017","null","null","null","9296.95"
"06 Mar 2017","null","null","null","9267.68"
"03 Mar 2017","null","null","null","9219.69"
"02 Mar 2017","null","null","null","9170.59"
"01 Mar 2017","null","null","null","9167.05"
"28 Feb 2017","null","null","null","9159.31"
"27 Feb 2017","null","null","null","9105.70"
"23 Feb 2017","null","null","null","9052.08"
"22 Feb 2017","null","null","null","9124.97"
"21 Feb 2017","null","null","null","9232.25"
"20 Feb 2017","null","null","null","9048.86"
"17 Feb 2017","null","null","null","9052.47"
"16 Feb 2017","null","null","null","9019.85"
"15 Feb 2017","null","null","null","8841.83"
"14 Feb 2017","null","null","null","9044.36"
"13 Feb 2017","null","null","null","9094.93"
"10 Feb 2017","null","null","null","9123.61"
"09 Feb 2017","null","null","null","9106.03"
"08 Feb 2017","null","null","null","9099.73"
"07 Feb 2017","null","null","null","8867.30"
"06 Feb 2017","null","null","null","8864.10"
"03 Feb 2017","null","null","null","8674.45"
"02 Feb 2017","null","null","null","8717.87"
"01 Feb 2017","null","null","null","8583.02"
"31 Jan 2017","null","null","null","8473.24"
"30 Jan 2017","null","null","null","8579.76"
"27 Jan 2017","null","null","null","8623.25"
"25 Jan 2017","null","null","null","8510.86"
"24 Jan 2017","null","null","null","8373.72"
"23 Jan 2017","null","null","null","8326.97"
"20 Jan 2017","null","null","null","8249.84"
"19 Jan 2017","null","null","null","8337.13"
