"Date","Open","High","Low","Close"
"20 Aug 2021","8483.5","8556.85","8480.5","8525.85"
"18 Aug 2021","8634.65","8661.25","8566.9","8589.20"
"17 Aug 2021","8544","8625.3","8522.85","8616.60"
"16 Aug 2021","8549.3","8571.85","8506.95","8537.80"
"13 Aug 2021","8460.05","8563.2","8449.7","8552.55"
"12 Aug 2021","8380.6","8455.85","8375.4","8449.10"
"11 Aug 2021","8361.2","8376.15","8319.8","8369.90"
"10 Aug 2021","8379.25","8394","8301.2","8345.85"
"09 Aug 2021","8404.05","8423.35","8333.8","8365.20"
"06 Aug 2021","8361.1","8386.2","8342.35","8358.35"
"05 Aug 2021","8315.45","8365.75","8293.1","8352.95"
"04 Aug 2021","8378.25","8399.2","8291.3","8315.55"
"03 Aug 2021","8266.2","8361.55","8236.6","8351.60"
"02 Aug 2021","8222.35","8248.05","8197.7","8241.35"
"30 Jul 2021","8160.35","8224.9","8140.85","8173.45"
"29 Jul 2021","8116.55","8166.25","8115.8","8138.30"
"28 Jul 2021","8108.45","8111.6","8004.1","8105.50"
"27 Jul 2021","8137.65","8152.65","8065.35","8097.70"
"26 Jul 2021","8140.55","8164.45","8112.2","8118.45"
"23 Jul 2021","8143.45","8162.25","8107.75","8131.80"
"22 Jul 2021","8075.4","8155.9","8075.4","8133.05"
"20 Jul 2021","8075.4","8083.85","8005.15","8032.80"
"19 Jul 2021","8064.45","8116.2","8059.55","8077.75"
"16 Jul 2021","8163.55","8163.7","8103.2","8125.90"
"15 Jul 2021","8073.15","8161.8","8069.2","8145.40"
"14 Jul 2021","7999","8085.05","7991.55","8075.35"
"13 Jul 2021","8011.65","8011.7","7978.1","7991.35"
"12 Jul 2021","8011.85","8021.8","7941.6","7968.00"
"09 Jul 2021","7971.25","8008.15","7949.15","7974.95"
"08 Jul 2021","8040.05","8061.9","7967.5","7988.95"
"07 Jul 2021","8004.7","8060.05","7984.05","8053.10"
"06 Jul 2021","8071.35","8097.15","8006.95","8015.70"
"05 Jul 2021","8072.5","8101.1","8046.05","8083.20"
"02 Jul 2021","8058.05","8061.65","7997.55","8040.70"
"01 Jul 2021","8073.4","8073.75","8036.75","8051.45"
"30 Jun 2021","8095.8","8123.9","8058.15","8064.55"
"29 Jun 2021","8081.8","8122.05","8052.3","8073.50"
"28 Jun 2021","8124.2","8124.8","8078","8090.25"
"25 Jun 2021","8099.75","8115.5","8055.1","8102.65"
"24 Jun 2021","7989","8080.55","7966.6","8073.70"
"23 Jun 2021","8054.95","8054.95","7946.55","7954.20"
"22 Jun 2021","8006.75","8038.95","7987.1","8009.65"
"21 Jun 2021","7897.85","7974.5","7877.35","7967.15"
"18 Jun 2021","8029.15","8035.4","7863.65","7965.10"
"17 Jun 2021","7967.85","8010.6","7959.8","7991.95"
"16 Jun 2021","8016.8","8037.5","7985.25","7999.95"
"15 Jun 2021","8031.05","8055.4","8017.95","8023.20"
